date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5,total_outflows
11/11/2018,4018812.45,0,123749.02,7030253.69,0,3437893.0,2324842.1,9823186.0,6387694.61,33146430.87,-9863648.0,0,-168468.0,-4298463.73,-2599627.53,-16930207.26
11/12/2018,7804975.09,9356353.0,0,5976757.13,6723139.0,7343463.0,4063537.0,7584061.0,7744151.36,56597404.58,-3677708.0,-5946808.0,0,0,-576090.0,-10199638.0
11/13/2018,1617788.59,2830825.43,5105226.02,4465013.0,325377.37,7356105.0,5442775.0,5654790.55,438811.36,33236712.32,-4243942.67,0,-4055881.06,-6109975.0,-5300308.0,-19710106.73
11/14/2018,8074716.0,3893451.48,2213686.36,0,0,9018210.0,7141349.04,0,0,30341412.88,0,-6383949.0,-6544952.0,0,0,-12928901.0
11/15/2018,0,0,0,1316452.12,0,3667302.73,4361897.0,721152.05,8985963.0,19052766.9,-1735010.22,-9099842.0,-4944184.0,-2038734.59,-789964.0,-18607734.81
11/16/2018,$6481361.26,4526639.0,4653765.77,1766346.42,1235042.23,8893270.0,8057343.78,1019204.63,5626932.0,404671,-413017.0,0,-4298796.0,-576987.0,0,-5288800.0
11/17/2018,2504858.14,2439895.56,1196625.74,1791964.73,0,0,3100860.21,0,0,11034204.38,0,0,0,-7420943.0,0,-7420943.0
11/18/2018,0,1057151.95,4019490.72,0,3000582.0,0,6515332.0,3315075.53,0,17907915.2,-8521135.0,-9082616.0,-4905246.18,-6123963.0,0,-28632677.18
11/19/2018,1131755.0,6842792.61,2978418.85,9359954.0,9525255.0,5910320.0,1288670.96,0,2810451.0,39847617.42,-3242191.0,-430884.0,-2033683.69,-4733316.0,0,-10440074.69
11/20/2018,5558441.0,7253930.48,8413733.0,9027344.0,4588269.0,0,4299339.0,0,$8772982.0,2030,-404165.0,-5791879.88,0,-7037180.0,-1200017.0,-14432246.88
11/21/2018,2435982.4,4827401.0,9499539.0,0,0,0,0,0,3065633.46,19828555.86,-7697820.0,0,0,-4521322.21,0,-12219142.21
11/22/2018,1541228.4,3218932.75,0,2964064.18,8631045.0,3160609.0,1757947.1,4033268.09,1571171.44,26878265.96,0,0,-5708427.0,0,-4206779.0,-9915206.0
11/23/2018,7922889.0,5228755.0,8467970.0,0,6111192.0,930210.98,0,5925958.64,0,34586975.62,0,-9533135.0,0,0,-8985531.0,-18518666.0
11/24/2018,6493999.0,0,3039791.66,7257614.75,0,1017145.2,0,0,0,17808550.61,-1055958.0,0,-4152315.0,-783403.0,-6753908.0,-12745584.0
11/25/2018,1485138.0,0,0,0,8858063.0,0,9517941.0,5245471.89,0,25106613.89,0,-9961563.0,-2922764.0,$-7448647.77,-7706355.0,466701
11/26/2018,0,5465073.08,7358775.42,0,3923946.08,2107830.03,4405362.09,5052354.0,9344645.0,37657985.7,-3082620.41,-3032151.0,-7751772.0,-5074264.42,-2331876.22,-21272684.05
11/27/2018,0,5651846.0,5252655.03,1995866.99,708462.0,9091886.0,647191.24,1655965.0,5909775.0,30913647.26,-5605649.0,0,0,-8523383.0,-7156368.05,-21285400.05
11/28/2018,8702674.0,6598676.0,1878224.94,0,8705945.0,0,0,5952157.0,8393590.0,40231266.94,-3308153.0,-357426.0,0,-7213757.07,-9295584.0,-20174920.07
11/29/2018,8125518.24,0,7386308.0,2310326.0,4444375.0,0,3679403.0,0,0,25945930.24,-3914939.7,-6884903.0,-9563220.0,-5703325.9,0,-26066388.6
11/30/2018,3712726.0,0,3838473.09,5557549.48,4062633.0,6145881.0,0,0,44806.96,23362069.53,-9084751.0,0,0,-4094657.87,-7310339.15,-20489748.02
12/1/2018,0,1747622.67,9369670.0,6799760.26,9495775.0,9578554.0,6546831.0,3978186.55,1084429.0,48600828.48,-5475794.0,-416801.0,-4865360.0,-5405749.0,0,-16163704.0
12/2/2018,3826967.87,5778196.0,0,0,2944179.91,213079.56,9989431.0,0,679390.1,23431244.44,-621355.0,-2974155.0,0,-9986832.0,-9831411.0,-23413753.0
12/3/2018,0,7270747.0,7932149.0,730735.24,2498810.81,9375424.0,0,772717.0,0,28580837.05,-7178473.0,0,-8837999.0,0,0,-16016218.0
12/4/2018,230702.04,5049581.0,0,5383937.0,7898962.0,7349678.0,5922538.4,0,0,31835398.44,0,-5284037.17,$-259777.0,-7466976.64,0,420529
12/5/2018,8988121.0,0,0,7156475.0,5367619.31,9080372.0,7921869.0,2069152.83,3207755.23,43791364.37,-6065212.0,0,0,0,-2266410.97,-8331622.97
12/6/2018,0,0,0,8462253.0,2849624.6,0,5951241.0,2962239.62,0,20225358.22,0,0,0,-807423.0,-8608496.0,-9415919.0
12/7/2018,4192091.0,6369025.0,9986887.0,6046030.0,0,8586031.0,3573698.0,7212500.0,4484648.0,50450910.0,-9940465.0,0,0,-8135624.02,-1300755.0,-19376844.02
12/8/2018,0,3822900.07,3520361.49,2056662.69,8938054.0,0,0,0,4784308.21,23122286.46,0,0,-6860797.0,-9607476.0,-3176461.74,-19644734.74
12/9/2018,0,9237535.0,7869796.0,0,0,7234461.0,1010067.0,0,0,25351859.0,-6055298.0,-8549038.0,0,-8818828.0,0,-23423164.0
12/10/2018,2152366.17,0,1484183.7,8055452.0,0,4911705.88,569859.74,0,0,17173567.49,-480877.0,-9564945.0,-3352396.55,0,0,-13398218.55
12/11/2018,0,3640852.13,7602910.0,6481391.95,8013379.49,8088495.2,2548250.99,5398676.73,2864713.0,44638669.49,-564567.0,-4561331.76,-827750.0,-7127881.0,$-2362158.55,282041
12/12/2018,0,385233.09,3334874.0,5112410.0,7547779.64,1215455.0,0,0,0,17596699.73,-9733870.0,0,0,-1426432.0,-9269980.0,-20429334.0
12/13/2018,7854252.28,0,0,8031571.01,0,546483.18,2640621.91,0,0,19073854.38,-2062211.45,-2776123.52,0,-7701158.99,0,-12538567.96
12/14/2018,7122802.4,9992534.0,0,6443620.8,0,9849283.0,3077557.0,9691164.0,5453976.92,51630938.12,0,0,-56123.0,-9792294.0,-698743.0,-10547160.0
12/15/2018,6741396.0,2354355.0,0,5552854.0,2090522.66,6172393.0,1859842.0,4167907.51,3970857.0,32910127.17,0,0,-8421470.0,$-4259066.0,-6676103.0,804225
12/16/2018,1361657.27,573314.2,1644841.68,908232.61,8369273.67,3535588.89,0,0,9840496.0,26233404.32,-8186747.42,-4300205.75,0,-8913764.0,-4850228.0,-26250945.17
12/17/2018,8700878.0,3674532.03,4254659.0,8223703.59,9708283.0,3727785.98,8434483.0,2110548.88,5543756.85,54378630.33,-7510350.0,-4979200.0,$-1051693.0,0,-8954126.0,833127
12/18/2018,2958892.34,$9438813.0,0,6290587.0,878151.1,4872548.02,9830458.0,8997218.0,6027741.0,858473,0,-3327488.0,$-3821982.0,-9796449.0,0,587850
12/19/2018,9148111.0,0,0,1018232.42,0,562383.93,$1508255.86,6169258.81,0,775765,-2465566.56,0,-7079512.0,-4107840.0,-1865917.0,-15518835.56
12/20/2018,5963490.71,0,7350382.0,0,5558061.62,5976974.32,8415579.0,0,481953.45,33746441.1,-7347956.0,-6288380.0,-7489758.46,0,-3456432.84,-24582527.3
12/21/2018,914886.0,9335869.0,366770.12,8177542.0,0,0,6650720.0,82805.24,0,25528592.36,0,$-6004170.0,-1767753.53,-3833924.35,-6185916.0,693165
12/22/2018,1300792.82,9508410.0,4472859.0,9237224.0,0,$4179741.46,5432365.81,8037661.42,56882.92,738409,0,-4324120.0,0,0,-4210887.66,-8534894.66
12/23/2018,0,5260463.0,7811080.05,5680070.0,7394743.75,0,2579624.42,3048353.09,0,31774334.31,-7109035.0,-6142803.0,-7970514.0,-4465272.0,-393014.0,-26080638.0
12/24/2018,3085455.0,8036318.9,0,0,0,0,0,0,2597486.2,13719947.1,0,-4665335.43,-8404537.0,-1780384.0,-7197284.0,-22046853.43
12/25/2018,8269068.0,7198160.0,0,$9696031.0,8171049.01,5505783.0,5706508.6,1283245.74,0,33183,-3898172.9,-4184457.32,-5854824.0,0,-1548603.0,-15486057.22
12/26/2018,0,3927461.0,8620819.0,838640.92,0,$2172318.0,8289220.27,6672889.0,1759307.47,722920,-9858713.0,-2284190.77,-3777767.75,-4158559.0,0,-20079230.52
12/27/2018,6184682.59,9651561.0,0,1107375.87,0,125029.0,0,0,$8998875.0,172279,-4317927.65,-3931097.0,-1176050.0,0,-8145258.0,-17570332.65
12/28/2018,1268451.93,0,9559527.0,71994.68,0,2478162.38,0,4777264.0,9249693.0,27405092.99,-4209938.79,0,0,-1773145.0,-5423988.0,-11407071.79
12/29/2018,3945452.32,0,6671192.12,0,0,9557953.0,3425737.34,0,8873143.0,32473477.78,0,0,-1269569.0,0,-3416881.37,-4686450.37
12/30/2018,1253062.38,6234929.89,563879.5,0,0,0,0,3436553.0,8136319.0,19624743.77,0,-4286704.0,-8968496.0,0,0,-13255200.0
12/31/2018,377112.72,1580996.87,4098958.0,5212692.0,0,9462665.0,4865415.71,5027038.1,0,30624878.4,-4584524.0,-227166.0,-5267360.49,-8259079.0,0,-18338129.49
1/1/2019,0,9413422.0,3113217.37,3286818.0,2891564.0,$4494388.13,0,0,6814839.0,984678,0,-5686484.31,0,$-1166899.0,-4682185.0,246386
1/2/2019,6633505.85,7871436.0,7742056.0,8883120.0,9552743.0,40164.84,0,8470146.0,2126439.04,51319610.73,-1266964.0,-3702202.0,0,0,0,-4969166.0
1/3/2019,0,0,0,5099199.0,8107251.29,6831069.58,2189082.53,0,0,22227482.4,-4399183.94,-815652.0,-8223352.0,0,-6190481.0,-19627788.94
1/4/2019,300046.64,0,7140654.19,3138296.71,2969204.84,2199122.86,6206364.0,6797380.0,7684827.15,36435896.39,-4625776.38,0,$-4847142.79,-4499990.32,0,537821
1/5/2019,0,2596392.0,6797294.47,6675939.0,9575883.0,9874490.0,9486026.0,0,9542141.0,54548165.47,-3555681.07,-7685751.0,0,-8670672.0,-4288270.66,-24200374.73
1/6/2019,9951803.0,6700925.0,269320.46,4106874.41,6165986.0,0,3476527.42,6506616.4,0,37178052.69,-464776.0,-1933751.54,-126451.0,-1642599.0,0,-4167577.54
1/7/2019,0,1359696.05,$5448421.0,0,0,0,0,1534157.04,0,84284,-1824951.35,0,0,-6091067.0,-5516846.0,-13432864.35
1/8/2019,0,1546062.51,2984501.21,5368218.0,2312722.95,5337326.29,9113475.0,4188328.16,5818504.57,36669138.69,0,-6043220.0,-6011896.4,-6457776.0,-7808257.14,-26321149.54
1/9/2019,7669825.83,5758041.88,$5607035.0,5516925.03,353194.2,2190142.76,0,0,0,487947,-9278881.0,0,-3587451.32,-9168377.0,-3423030.0,-25457739.32
1/10/2019,9067703.0,9488753.0,$9330653.0,9651760.0,9582296.0,6454486.04,6095315.14,3154958.12,0,216074,0,-1184403.0,0,-7552170.76,-1909057.0,-10645630.76
1/11/2019,6882239.0,4061380.55,5009042.0,0,2498210.62,9160576.0,6372984.0,9263677.0,4585129.0,47833238.17,0,0,0,0,-3296498.0,-3296498.0
1/12/2019,0,5947878.0,0,6162743.34,2721214.0,0,4813448.05,1750059.1,6198180.0,27593522.49,-658828.0,0,-9228164.0,-7460510.0,-3821964.77,-21169466.77
1/13/2019,0,0,6277002.47,5396159.0,1700863.19,4410286.0,9978877.0,0,8704216.0,36467403.66,0,0,0,0,0,0
1/14/2019,3546860.0,7177855.49,2594337.0,0,3266350.6,0,924339.89,3282692.09,4346721.0,25139156.07,0,0,-7407762.0,0,-1720753.35,-9128515.35
1/15/2019,3727311.22,9641233.0,$2400048.1,656286.74,8242971.01,1553119.77,4122539.22,0,0,948523,-3663360.74,0,-8382929.0,0,0,-12046289.74
1/16/2019,7423748.0,8453237.0,3635531.25,4628665.26,0,4264482.0,2209351.4,0,4145795.32,34760810.23,-7039050.27,-2556277.0,-7613149.0,-2264854.1,0,-19473330.37
1/17/2019,0,2614409.02,$6270333.47,4425665.0,0,1945307.66,5621120.0,333555.69,5859267.0,953895,-9154777.0,-6383068.0,0,-9383450.0,-9445472.0,-34366767.0
1/18/2019,8766080.0,2566283.0,6578863.0,1274130.15,597082.34,6695365.0,0,0,0,26477803.49,-1795512.0,-9004946.0,-6530448.99,-7061996.64,-1908838.0,-26301741.63
1/19/2019,$8015298.69,$7316426.94,1119942.76,9935351.0,0,9547851.0,7324873.0,9915137.0,7862623.0,633448,0,-7116326.0,-4571378.0,-5288557.0,-9629026.0,-26605287.0
1/20/2019,3412737.58,8618195.0,842054.16,1837036.7,0,6399370.0,4999198.0,5337560.53,3742735.63,35188887.6,-1469130.0,-7461717.72,0,-9167946.0,0,-18098793.72
1/21/2019,0,8713334.0,0,7880221.0,0,0,5737171.62,9334874.0,6064224.0,37729824.62,-5788865.94,0,-321094.0,-3202263.28,0,-9312223.22
1/22/2019,5873998.58,6597894.17,6852938.0,5026280.85,5139160.0,5933807.0,0,5008479.0,5403468.65,45836026.25,0,-6543802.0,-7890058.12,-3971996.0,-2195445.0,-20601301.12
1/23/2019,0,4164535.15,0,5320762.28,$5957943.0,$9226583.0,0,4714341.0,0,556779,-4604793.0,0,-1142894.0,0,0,-5747519.0
1/24/2019,4503096.0,2535876.83,3788470.0,0,8696907.0,0,6615168.0,4420907.94,0,30560425.77,0,-4266232.97,-4454228.89,0,-9915511.0,-18635972.86
1/25/2019,0,4291752.0,1108816.18,2766339.06,5489939.01,8862586.0,6473049.0,0,3686190.34,32678671.59,-7761185.0,-9608812.0,0,-695336.0,0,-18065333.0
1/26/2019,903325.0,4335829.0,0,6900054.96,0,0,2749101.82,3105469.89,9469460.0,27463240.67,-2639234.0,$-2304018.73,-3575900.0,0,-441757.0,607437
1/27/2019,8107361.0,1157619.47,7636660.06,0,8930888.0,6399083.24,$5223842.0,0,4199831.92,547824,0,0,-2914451.5,-8130943.0,0,-11045394.5
1/28/2019,0,6803794.57,1772517.23,5079892.0,0,8464729.0,$3258269.32,0,6439885.0,435003,0,-3626288.0,-6272470.0,0,-9619488.0,-19518246.0
1/29/2019,9573792.0,0,4719558.05,9468528.0,9535692.0,0,7108810.13,0,0,40406380.18,-2755226.24,-1943108.0,0,-9319484.0,0,-14017818.24
1/30/2019,442159.14,3150171.65,250729.85,8720361.0,2132055.72,0,1375851.9,8650157.0,0,24721486.26,-3676344.0,-9773789.0,-5989149.0,-8226713.0,0,-27665995.0
1/31/2019,968556.58,5850786.03,0,7933131.0,0,135443.97,2544868.26,7422681.0,4544176.78,29400374.62,0,0,-513299.0,-936652.0,-6983849.0,-8433069.0
2/1/2019,379840.64,0,3190745.25,0,2837031.09,0,0,2047647.63,8065406.63,16520671.24,-1212468.0,0,-1392867.0,0,0,-2605335.0
2/2/2019,8251692.91,1293904.35,6148521.65,0,0,9550723.0,0,3125894.42,3081418.59,31452154.92,-6364024.0,-546732.0,0,-1620784.48,$-5456538.0,256786
2/3/2019,0,1302333.19,0,3906071.16,1221964.35,$3909748.61,7993648.0,598799.59,6991213.0,37306,-1965690.0,-5361507.03,$-1462000.0,-2724745.09,-4365496.0,50766
2/4/2019,8739520.0,1418627.83,2230836.95,7004024.0,9632664.0,2143967.61,7635492.18,1710403.13,6686473.03,47202008.73,0,-2076941.0,-4049802.87,-9410342.0,-1584931.0,-17122016.87
2/5/2019,0,1258261.22,6598454.06,0,51353.62,4987474.11,1676060.56,9275538.0,0,23847141.57,0,0,0,-3633571.04,-3259770.0,-6893341.04
2/6/2019,7030211.27,2174264.0,5198639.0,0,8386788.79,6383855.66,1930452.89,5465781.61,859735.59,37429728.81,-6565721.91,0,-3197414.03,0,-146263.0,-9909398.94
2/7/2019,$1405087.62,5095058.0,5079663.12,7469689.03,9408016.0,0,9064793.0,8139022.32,267018.76,197974,-8520802.0,-9742251.0,-1504635.0,-5680036.78,-2900686.73,-28348411.51
2/8/2019,0,1133682.54,6536008.64,8599655.0,0,0,0,0,8172168.0,24441514.18,-7282284.0,-3525437.0,-9316864.0,-6904637.0,-8765696.0,-35794918.0
2/9/2019,9339248.0,8912401.0,1942677.64,2668273.68,2728234.0,4590202.0,6258490.51,0,2148188.9,38587715.73,-9168768.0,0,0,0,-8696208.0,-17864976.0
2/10/2019,4962088.3,456150.96,0,7851253.9,9066945.0,7174982.0,424785.35,7040619.0,0,36976865.51,0,$-8591437.0,-8418938.0,0,-4598905.0,64740
2/11/2019,$4481287.21,6802409.0,7532188.69,4046162.54,3761770.42,3288909.13,0,0,0,15302,-3668284.0,0,-2968651.25,-6754091.0,-5602448.72,-18993474.97
2/12/2019,4785839.14,1289332.98,5052415.0,9592931.0,0,4453057.92,3806895.96,2919746.1,5895737.0,37795955.1,-8166720.0,-4767389.94,-8960176.0,-4295556.0,-742075.0,-26931916.94
2/13/2019,0,8354637.0,150183.25,0,9959715.0,7123238.0,704097.86,426872.17,8516683.0,35235426.28,0,-8781676.0,-3324908.0,-9842936.0,-9597004.0,-31546524.0
2/14/2019,0,0,0,3076594.84,6238096.0,7026901.0,2219069.36,0,0,18560661.2,0,-4498432.29,-5594508.0,-2796235.2,0,-12889175.49
2/15/2019,8644168.0,0,$7030390.0,3216734.79,7281947.5,5821181.4,5163397.0,67380.5,582395.64,78537,-9381320.0,-4865441.0,-6297761.0,-4049600.0,-4266972.06,-28861094.06
2/16/2019,2345660.13,752357.0,533553.42,7441972.15,0,3578367.07,1790446.9,7427060.98,0,23869417.65,-3825458.0,0,-6724990.67,-9364294.0,-7387484.0,-27302226.67
2/17/2019,0,0,8965826.0,9422845.0,0,9666211.0,$3445299.41,0,0,945195,-550769.0,-1297854.0,-3794863.0,-3044949.96,-5259128.0,-13947563.96
2/18/2019,0,9982014.0,8068.07,0,7456102.09,7111640.0,0,0,5390823.0,29948647.16,-5741562.0,-7963054.0,-576983.0,-7327066.0,-4831906.15,-26440571.15
2/19/2019,0,6340865.46,3972860.46,6835263.0,2523845.41,3527750.0,922992.55,1438868.09,7689476.0,33251920.97,0,$-6257736.0,0,0,-5130921.54,594297
2/20/2019,$9966656.0,6232834.0,5179426.29,8366119.62,4649285.85,0,0,1473788.67,7694013.38,670007,$-7971242.0,-7997741.85,$-5323287.54,$-297983.0,-4842154.0,856646
2/21/2019,7801520.13,392433.12,0,9260470.0,4096524.57,0,6538233.0,0,9907724.0,37996904.82,0,-1262144.0,0,0,-7708459.0,-8970603.0
2/22/2019,7035062.0,0,$8771891.0,5672729.14,4408413.0,6222234.0,4784736.48,6730240.0,845284.1,358972,-9444340.0,0,-8828394.0,-2756902.0,-4334860.0,-25364496.0
2/23/2019,0,4923592.82,0,9511412.0,$9619265.0,1364974.86,0,0,9049630.0,324743,-6595745.0,-1987502.38,-1781573.0,-7656421.0,0,-18021241.38
2/24/2019,0,3550609.0,6909040.74,8115711.0,$7813312.0,6034758.85,7074187.0,7026195.92,0,746439,0,-2627440.76,-1149955.0,-9904688.0,0,-13682083.76
2/25/2019,4849827.49,5662588.25,0,0,$1015647.87,4850496.69,7598939.46,4764815.0,1287036.7,947686,-5651033.73,$-6187932.0,-8239957.18,-2297977.35,-8597861.0,965355
2/26/2019,0,3274884.72,8109520.11,0,5784548.51,0,1469386.14,3977559.77,1020167.23,23636066.48,0,0,-3007673.0,-9668506.0,0,-12676179.0
2/27/2019,0,0,400953.0,8666130.0,7685862.94,9965638.0,9326960.0,7170437.0,0,43216645.94,-9241941.0,0,-1936338.74,-2097703.0,-4931292.65,-18206610.39
2/28/2019,4731616.0,4331420.0,8008469.19,9290156.0,9452000.0,794229.45,0,847713.44,0,37455604.08,-6132919.0,0,0,-8898672.0,-3728813.0,-18760404.0
3/1/2019,0,8120951.4,3964284.2,0,1118996.31,2547404.27,4312271.0,6054794.8,165494.76,26284196.74,0,-6830495.59,-3417833.29,-3334430.0,-5070243.09,-18653001.97
3/2/2019,4655245.16,6175435.0,0,4130389.41,8918146.0,0,0,5650248.94,7323271.0,36853213.51,0,-5721123.1,0,$-4218518.0,0,206420
3/3/2019,0,2959730.0,7816108.32,8880791.0,8863979.0,7306269.6,0,1554133.19,0,37381011.11,-5130691.29,-9249309.0,-1681346.0,-64853.0,-8892066.0,-25018265.29
3/4/2019,3531558.0,2603108.3,6585658.0,4949546.0,5005369.82,7270975.0,127864.36,0,0,30074079.48,-8137907.0,-7218447.0,-6958003.55,-61387.0,-8650153.0,-31025897.55
3/5/2019,3446395.0,0,6860298.0,6971850.0,3973183.4,8229874.53,0,5651549.0,0,35133149.93,-8616696.0,-7430338.0,0,-7157745.0,0,-23204779.0
3/6/2019,3166944.36,3116746.7,0,0,8304424.75,840899.28,0,0,485096.19,15914111.28,-7973088.0,0,-5227704.71,-5132800.0,-5701317.0,-24034909.71
3/7/2019,2227920.02,0,4712424.0,0,0,9873215.0,0,261860.02,3740058.36,20815477.4,0,-4935416.48,-3653987.0,$-1343467.0,-7219271.85,318346
3/8/2019,0,3589084.0,5801455.03,4219730.0,1590774.17,3620820.0,1052373.97,5625949.64,3000268.15,28500454.96,-6989042.0,-9959382.0,-3976883.0,0,0,-20925307.0
3/9/2019,0,914183.58,2264629.19,0,6455118.0,2579190.0,0,2410106.56,8232112.0,22855595.33,$-2520115.24,0,-4952379.0,0,-9682370.0,976393
3/10/2019,2373434.93,1055685.4,3392359.81,1303410.04,9204472.0,0,0,4464855.91,8764446.0,30558664.09,-3415035.0,0,-4658306.82,-1493109.0,0,-9566450.82
3/11/2019,6281181.84,3937303.92,8266243.46,578412.12,8796847.0,7587357.0,915436.8,0,6028888.0,42391670.14,0,-300132.0,-2018523.23,-5936060.0,0,-8254715.23
3/12/2019,0,9716680.0,6411566.0,7237012.23,6201505.0,0,8995328.0,9135903.0,3438468.82,51136463.05,0,-5490477.76,-5562786.52,-4044299.0,0,-15097563.28
3/13/2019,5390855.0,0,7134151.55,0,0,9939850.0,5548878.19,0,0,28013734.74,-2791341.0,-7544629.0,0,-8873903.0,-8992323.0,-28202196.0
3/14/2019,0,920742.77,0,0,0,0,56842.19,9820179.0,0,10797763.96,-3951416.21,-4529156.0,-9268802.0,$-1612923.0,0,639660
3/15/2019,0,6426486.0,9315670.0,4824060.59,0,0,7203406.66,7079644.05,8912247.0,43761514.3,$-3451239.0,-339804.0,-9735070.0,0,-3506706.01,141328
3/16/2019,7949424.73,2780263.0,3594351.73,0,0,0,7243291.88,7532499.0,2669317.27,31769147.61,-3727870.0,-1162265.0,-555305.0,0,-4968934.0,-10414374.0
3/17/2019,$9007072.0,4989925.21,7003159.0,9307269.0,1944894.23,1133868.79,5459546.48,0,0,329691,-9598996.0,-9322128.0,-8465276.0,-628345.0,-2448501.0,-30463246.0
3/18/2019,3592217.6,0,0,0,$5011593.65,5123526.26,0,0,3251124.43,470699,0,-3137828.0,-793812.0,-6206301.0,-1931393.0,-12069334.0
3/19/2019,$3401448.28,4345553.22,0,0,0,0,4446731.3,7127129.33,0,967387,0,0,$-8991993.0,-2313523.0,-8210008.98,640921
3/20/2019,4403541.48,0,0,0,0,704111.75,758860.58,2929825.17,8015841.0,16812179.98,-1233809.0,-9608440.0,-7959414.0,-7775930.0,-8505810.0,-35083403.0
3/21/2019,5155382.87,0,0,0,0,0,9983672.0,3725905.84,2292870.99,21157831.7,0,-10837.0,0,-5320181.0,-7316405.0,-12647423.0
3/22/2019,0,0,3498469.98,0,1191927.0,0,5518959.8,$4480031.44,3865885.09,24394,0,0,-8492037.0,-397760.0,0,-8889797.0
3/23/2019,9916369.0,0,9379501.0,1996588.18,0,3328318.71,5109301.26,0,3262003.0,32992786.15,-9045538.0,-4400332.0,-7489644.0,0,-4013231.0,-24948040.0
3/24/2019,5744173.0,0,9540538.0,2561486.0,5042201.82,0,0,4434689.0,7226236.0,34549323.82,-5270385.99,-600226.0,-9177719.0,$-1745588.0,-4741596.0,283150
3/25/2019,6459109.42,4137446.84,0,0,2071461.0,798088.51,9932465.0,0,396344.52,23795596.29,0,-6268959.0,0,-706711.0,-3711876.73,-10686865.73
3/26/2019,0,0,9184367.0,4509416.0,8914135.0,2888705.12,8108214.0,2885807.11,393781.64,36884425.87,-3785582.0,-2333772.16,-8180207.0,0,0,-14299561.16
3/27/2019,9074690.0,0,2752084.92,8287091.05,0,2995517.29,4821390.56,8713561.0,0,36644334.82,-611916.0,-1231549.0,$-161022.0,-2813494.48,-4666312.94,75941
3/28/2019,0,3903476.47,0,0,0,3015566.2,1004507.0,0,217599.35,8141149.02,$-6312600.56,-2715037.0,0,0,-5475303.39,888449
3/29/2019,5213378.0,3747482.87,3837130.0,9929835.0,4760156.0,4337643.17,7166743.0,5628613.0,4883096.26,49504855.3,-236280.0,0,-1163602.0,-4224463.91,-916260.0,-6539827.91
3/30/2019,9070865.0,$2017767.74,5734009.14,289057.49,3549370.3,5838182.0,$2502800.54,8957541.0,9745670.0,516519,-9708708.0,-9399674.0,-4356781.0,-6203875.0,0,-29669038.0
3/31/2019,9921534.0,3459176.57,0,7372411.0,841107.5,0,0,2643137.66,3001183.84,27238550.57,-1784048.78,-9240279.0,-6342938.0,-7346544.0,-6453047.9,-31166857.68
4/1/2019,0,0,0,$743356.43,0,1703175.29,0,1223262.08,4294671.0,131006,-4979338.0,-6077740.0,-6203344.05,-7485875.0,-7416956.93,-32163253.98
4/2/2019,6550057.0,0,73009.06,2187814.06,0,8050346.61,8883152.0,0,9921167.0,35665545.73,0,-5948634.0,0,-728519.0,-9100361.0,-15777514.0
4/3/2019,3630889.19,2312940.76,0,8287119.12,3350169.0,4612388.0,7051363.36,1426765.19,7160716.0,37832350.62,0,-4488263.2,-1965673.0,-1833469.0,0,-8287405.2
4/4/2019,1694716.64,3125394.42,0,541258.62,0,4668389.0,0,0,0,10029758.68,-7638075.57,-9430148.0,0,-455923.0,-7869385.0,-25393531.57
4/5/2019,9011592.0,4988375.06,0,3530773.0,1785873.43,$2063398.73,2862702.98,0,5783453.0,508787,-557944.0,-4579442.0,0,0,-7062591.0,-12199977.0
4/6/2019,6451506.55,5420031.52,4083814.0,7880907.14,4485931.0,7927478.29,0,7922394.36,0,44172062.86,0,0,0,-527030.0,0,-527030.0
4/7/2019,714457.68,5490485.0,5504780.0,6801522.74,0,0,0,0,3280467.0,21791712.42,-5720120.71,-9900426.0,-7645802.05,-3029213.0,-2725226.0,-29020787.76
4/8/2019,9650468.0,0,7188443.58,6654240.0,0,0,3166290.0,0,2005313.0,28664754.58,-7351123.0,-6262348.8,-6391262.0,-86862.0,-2689187.0,-22780782.8
4/9/2019,5687285.05,425071.92,7980792.0,1258661.16,4157573.0,1782158.0,$1867357.06,0,0,837788,-7833735.11,-9896155.0,0,-370209.0,-7830810.0,-25930909.11
4/10/2019,1343185.26,0,9731974.0,8831058.0,0,0,876345.8,6907736.0,4714218.25,32404517.31,-3673161.37,-2229730.25,0,0,-1459568.0,-7362459.62
4/11/2019,0,5268539.03,0,0,0,0,0,4953247.88,0,10221786.91,0,0,0,-7969604.64,0,-7969604.64
4/12/2019,2256971.39,5073324.0,6840859.26,$8903316.0,2088056.31,233444.8,9619871.0,661179.81,6330429.13,997408,0,-8071658.61,-8642312.0,-1032774.0,-306841.0,-18053585.61
4/13/2019,0,0,$7016351.0,8782958.0,9819079.0,8137460.33,3096549.0,8046925.09,5044671.0,650758,$-4585585.37,-3960594.4,-8365703.0,-384498.0,-8420474.0,1059
4/14/2019,0,0,5139180.0,4378387.1,0,4419511.7,1219583.82,0,7525448.44,22682111.06,-6120497.0,0,0,-292750.0,0,-6413247.0
4/15/2019,1480934.74,1332119.47,0,0,5708638.23,0,1195086.88,0,5624085.0,15340864.32,-9367963.0,-4345079.0,-9624921.0,-212316.0,$-1776777.43,587548
4/16/2019,9561947.0,1386257.77,$4166477.5,6455382.22,0,2583793.0,3951019.0,9319739.0,9426531.0,836604,-8307616.0,-3057076.0,-3625249.0,-9634650.0,0,-24624591.0
