date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,total_inflows
11/14/2018,4622879.0,63905.29,1250518.36,2815376.26,4825621.0,6803920.81,6453135.59,8612678.0,5145120.53,40593154.84
12/29/2018,3006853.0,1709878.87,6910266.0,9744881.0,7037521.0,5947777.0,9252148.0,2264754.17,6804780.0,52678859.04
4/30/2018,4826575.8,9039147.0,5173328.16,2299139.32,9830318.0,7759919.0,3978080.32,2602278.6,8390519.0,53899305.2
2/15/2018,6958558.0,9461560.0,8147842.25,1025540.94,9322658.0,2716381.46,13338.49,5195525.0,9764707.0,52606111.14
6/25/2018,6477940.86,6863465.0,7805228.0,1203692.86,5101988.0,95688.2,1143391.0,4608531.0,629274.74,33929199.66
12/4/2018,3161315.77,4096717.53,2691358.0,1685066.57,5518549.0,6887279.0,5644077.63,365033.42,7178750.0,37228146.92
2/9/2018,9293965.0,6988343.3,3286043.67,8118889.54,5629793.0,6270426.45,5453900.0,8409819.0,7534942.0,60986121.96
7/27/2018,9970095.0,606198.67,1767464.93,620426.0,7057837.06,6290232.75,8810637.0,8575541.0,1726718.71,45425151.12
10/5/2018,1945425.24,3309525.0,9010925.0,6242560.0,7065075.06,4512702.0,7004063.67,2471459.0,2318569.12,43880304.09
2/8/2018,4009224.0,1215775.0,3863518.0,503174.95,4502524.0,3745046.18,8176781.0,3207016.11,434556.8,29657616.04
12/27/2018,5510640.0,6833147.0,5641492.0,9988512.0,5567941.0,6790375.0,347175.04,995344.88,646535.1,42321162.02
9/24/2018,9370689.0,808838.9,5152123.16,6476757.0,5686072.89,5968692.36,4071473.42,2018301.83,7543938.64,47096887.2
9/3/2018,5251261.0,9572110.0,8770485.0,7412913.5,7325563.83,9679583.0,5174337.37,6124366.0,6068610.0,65379229.7
9/19/2018,3683873.5,8336236.33,7190513.57,3985126.83,996140.96,8954883.0,8087828.0,385355.93,1436509.34,43056467.46
5/28/2018,238140.46,1891641.32,7539328.0,7280154.0,8478594.0,3898905.67,9612312.0,4379798.45,6353411.37,49672285.27
3/1/2018,3548840.09,4911968.49,8473688.0,3831740.94,3490646.61,2237358.81,8177521.41,6410693.0,8419402.0,49501859.35
8/15/2018,470354.51,2033128.3,8126346.0,6437748.0,4010051.81,9891295.0,4087392.0,1439331.0,1952746.0,38448392.62
9/1/2018,9234506.0,7644336.0,2621023.98,9130523.0,3601565.0,4751937.0,7557655.0,9163831.0,5957765.19,59663142.17
10/13/2018,2198413.28,4805180.6,202249.55,8738491.0,5060453.77,4819487.79,9098271.0,3526711.85,2503783.35,40953042.19
3/11/2018,9847487.0,8381777.66,5206046.41,3821700.45,8443075.0,6797716.0,9777647.0,2358160.39,6980745.0,61614354.91
11/20/2018,9748317.0,4169572.92,5365243.0,5453942.03,9392294.0,4919805.0,200958.85,1802463.26,266186.69,41318782.75
3/10/2018,9008222.0,6513658.0,2552876.0,7552101.0,1283881.31,8492500.0,9863937.0,9012207.0,9824298.0,64103680.31
9/8/2018,5739774.0,9045529.0,1020406.16,9739544.0,1994208.06,8717319.0,5901981.0,5789909.0,4491422.01,52440092.23
7/28/2018,5795192.88,4042657.21,858162.57,6262695.96,7943862.75,3019447.49,6102253.0,6247827.41,6275407.0,46547506.27
4/30/2018,8537280.0,744014.23,7919452.04,3743895.43,6306745.15,691371.41,4957780.2,9993354.0,5878554.0,48772446.46
6/5/2018,2965104.04,1682467.0,238743.04,2170477.61,1046378.65,6763713.0,3277936.64,2010178.23,2230391.55,22385389.76
2/15/2018,4553099.98,5560542.67,5306032.83,9324846.0,2854987.57,6071083.0,3763424.5,9761094.0,2045040.3,49240150.85
12/2/2018,394938.59,5379750.02,1519485.07,8806870.0,8473226.0,6836579.0,4261465.0,9393325.0,286430.8,45352069.48
2/5/2018,6218367.61,1536734.66,5945344.0,9804990.0,5051275.0,4789308.87,8833267.0,1313336.5,8859276.0,52351899.64
4/1/2018,4693130.02,6629940.0,4605290.85,3846380.0,8307359.2,9035817.0,1319645.08,1425840.24,6944223.64,46807626.03
11/15/2018,8935010.0,8357794.26,5072211.71,5200390.0,4730297.3,5199661.0,8267101.77,2511282.2,5869055.7,54142803.94
9/22/2018,7031036.0,4052999.12,2355378.63,2176164.78,9887218.0,9477698.0,3539981.19,819358.3,9016218.0,48356052.02
10/11/2018,6002912.0,6204066.0,5157491.42,6216410.0,4368837.0,1708286.1,8030045.0,2625253.67,7382366.0,47695667.19
12/30/2018,2226673.86,1284939.75,9554896.0,1288672.1,9572769.0,3842206.44,4322133.0,5923680.0,9300308.0,47316278.15
10/7/2018,6143529.0,6264162.0,4982381.06,6214070.0,7480134.36,4396338.59,7968924.02,7766611.0,7930708.0,59146858.03
8/21/2018,326221.23,1044428.41,6403.94,6165282.0,4948447.29,3910207.0,6946640.64,164064.0,6861868.0,30373562.51
8/14/2018,3149798.59,2345621.58,6715200.54,3661770.07,3325589.65,9359066.0,561669.8,3110574.37,3822163.09,36051453.69
11/11/2018,8008561.22,1057941.0,6199495.68,2430060.02,8692775.0,6700219.0,300350.51,3655849.0,4839092.72,41884344.15
10/18/2018,3942857.24,9820231.0,4246328.7,8653150.0,5454517.0,4563438.0,7281949.32,7061907.0,4628313.0,55652691.26
7/16/2018,1663209.5,9726975.0,3338931.91,3531946.37,6718575.16,5279715.69,6130391.0,887964.87,2743400.99,40021110.49
4/1/2018,882753.68,9774958.0,6827326.24,3578103.12,2945723.91,1650648.68,3755370.15,7354501.0,7193486.0,43962870.78
9/23/2018,1006548.16,8587193.0,3585919.01,4857429.56,2907839.72,5807258.0,2424594.74,6133582.0,4131565.11,39441929.3
11/14/2018,461008.79,1105100.63,6074173.0,2325787.06,211956.18,9734560.0,9079060.0,576203.48,7430290.0,36998139.14
1/5/2018,1814257.58,4682518.0,334065.29,213215.57,4992093.0,645823.33,7077338.2,7141294.45,2491464.53,29392069.95
6/4/2018,2145280.0,6113718.35,9474512.0,1570248.63,8839494.0,8756591.0,6105627.0,1274580.56,4205055.0,48485106.54
7/13/2018,1914355.33,8227944.0,2060456.18,9601338.0,533489.31,1354164.18,5474047.0,1461994.9,4126928.47,34754717.37
9/13/2018,5695921.0,3122650.4,7191566.59,4256281.92,8556197.0,8633451.0,6559331.34,6768071.25,5428202.44,56211672.94
9/22/2018,69256.9,9468060.0,7422885.0,6611408.4,6980256.15,7233665.0,5724807.88,5793389.67,7570906.0,56874635.0
12/18/2018,4482222.0,6695983.41,15032.46,133310.52,9548322.0,9374104.0,3239698.12,8682498.0,1228759.32,43399929.83
12/18/2018,6409616.72,689274.77,8587243.0,823304.76,4279060.41,3141735.0,8533406.0,5113418.0,7919946.0,45497004.66
10/17/2018,7561303.0,2197928.56,1583617.75,7987726.14,9525817.0,3737164.66,7795802.91,1320053.46,3657040.1,45366453.58
2/27/2018,6175736.97,915903.2,5755353.0,6319798.0,2593462.83,1479868.7,9227378.0,7006571.0,8015803.59,47489875.29
12/22/2018,5699305.91,3088232.23,662666.81,9614005.0,4880153.0,6825619.5,6999316.0,6487752.0,2842074.96,47099125.41
11/25/2018,69774.16,4056697.25,4285016.0,6546361.0,8392945.0,9076448.0,9311908.0,3346750.0,8605409.0,53691308.41
11/26/2018,9810858.0,4104218.68,9392234.0,8847794.0,8990061.0,6857615.13,7292591.59,2565253.38,8477188.0,66337813.78
9/23/2018,1836589.95,8345512.42,6126771.0,1875970.8,5856559.85,541919.31,6138579.02,9511193.0,7897519.0,48130614.35
9/30/2018,4203532.0,7625361.28,6744925.0,7236289.66,4480223.52,8217522.94,9058520.0,2017808.84,4615677.0,54199860.24
6/21/2018,1394047.08,5605824.0,9317345.0,1199971.64,5219276.0,8008.96,9797416.0,9578348.0,9081843.0,51202079.68
9/4/2018,3547124.78,9195407.0,4521877.6,2933075.0,8517360.0,485066.02,2460365.29,1486422.65,1758470.84,34905169.18
6/25/2018,2300866.14,9445201.0,2241807.48,7917581.0,8671484.0,7404348.99,2201142.7,8761602.0,2077859.15,51021892.46
6/11/2018,1653261.05,9620884.0,739657.97,4013697.18,5098874.0,8754232.0,1631392.28,4047020.82,937140.24,36496159.54
6/1/2018,9873978.0,320411.05,5730349.0,8949448.0,4347378.87,9862743.0,2562233.35,6497372.27,3932513.79,52076427.33
1/18/2018,1782694.01,9877436.0,2922103.75,9414861.0,2325315.87,7008162.0,3738823.0,7209555.0,2450635.0,46729585.63
6/16/2018,6204500.0,677753.44,9932855.0,4171284.2,5224675.0,3685492.62,366367.83,5260962.0,1993395.23,37517285.32
1/7/2018,9440393.0,2685635.2,904166.94,5521435.0,3356905.25,1868891.81,9845974.0,4591167.0,8227548.15,46442116.35
3/10/2018,6354245.15,2972892.0,3607653.33,6007653.0,4109018.03,3349413.18,8420600.0,5295041.03,6598571.77,46715087.49
2/4/2018,4188961.45,7037934.83,3866317.68,3724392.09,2269321.12,9733603.0,8390524.0,8758993.0,8861267.0,56831314.17
6/27/2018,9032302.0,3450323.83,1323367.0,812345.0,2437011.87,1961051.7,6135842.68,8401454.0,5188681.0,38742379.08
1/21/2018,7816704.0,2196173.43,8031332.96,5552234.46,1815048.0,7230901.95,7379336.54,2900719.36,515982.4,43438433.1
8/29/2018,9515626.0,4896124.0,176607.82,4634372.0,8745325.0,8296819.19,7708686.0,5237216.0,7924927.59,57135703.6
7/18/2018,2767234.68,2967199.54,8018616.0,5064611.88,7067311.75,8642017.0,7672676.0,5090067.0,1820233.0,49109966.85
1/23/2018,5989365.45,6876442.83,2255122.36,3910911.24,6739213.09,71002.23,4723900.0,3899652.96,1637156.22,36102766.38
6/27/2018,5310656.0,7952697.38,6615799.0,3465873.0,4459196.0,7727786.28,4137481.94,7624652.0,5454756.0,52748897.6
1/11/2018,2269517.73,1222161.98,3207849.72,991979.57,4732387.68,6333002.02,4299539.0,195352.94,9000224.0,32252014.64
8/30/2018,6123695.0,6277050.0,5292405.0,8020115.42,9450220.0,8548506.0,9611601.0,6530813.0,5265431.48,65119836.9
2/14/2018,7619420.0,90330.42,8322208.0,249975.66,4108399.2,9425465.0,6118001.42,5851520.06,9871467.0,51656786.76
5/29/2018,3845618.51,1520530.27,9565958.0,1427814.85,7972356.4,8303393.36,9533733.0,9272773.0,704093.06,52146270.45
12/22/2018,4005356.02,2070240.2,9822519.0,3210750.95,8442331.0,9543680.0,514934.08,6750665.95,5550125.0,49910602.2
2/17/2018,9022818.0,9983923.0,478969.47,3517017.0,4248765.0,913344.61,4217549.77,3510417.0,1829052.0,37721855.85
6/16/2018,1630442.11,2467935.0,9619314.0,1768738.25,448149.91,9028266.0,428573.64,8862156.0,165840.26,34419415.17
3/24/2018,422573.19,5450193.0,3366695.8,6223252.8,7648208.0,9353732.0,2863232.19,3498892.9,377691.0,39204470.88
11/16/2018,634072.86,4449223.83,9897356.0,6668043.75,3751899.75,3784525.65,7406722.37,8533385.0,2565588.0,47690817.21
1/18/2018,5302667.78,9125956.0,4342718.34,5177421.0,4951558.2,8561298.0,7414584.59,2568065.5,6426611.71,53870881.12
2/24/2018,75070.43,9774132.0,8986340.0,2094766.14,9435318.0,3674290.13,5256972.37,3977836.43,5409617.92,48684343.42
7/6/2018,8261265.0,4034868.35,1941181.1,7097378.0,2262493.7,5913015.0,8542263.0,3762054.34,205090.08,42019608.57
5/3/2018,4221939.0,183700.58,4832500.0,3128436.01,713544.92,2435489.2,8249276.66,3805818.83,7818539.77,35389244.97
5/14/2018,7698750.16,7266073.0,270388.34,2220233.5,8241182.0,9185288.0,6340881.0,1049538.5,6717380.91,48989715.41
9/15/2018,423038.19,254456.28,7326490.0,4870123.19,3840488.0,8792802.0,1673962.23,1470237.83,3440955.71,32092553.43
10/8/2018,239501.12,2697661.74,9134753.0,5043782.64,6139845.0,8564552.0,157620.65,4226276.0,4309880.0,40513872.15
10/6/2018,8608910.0,5448264.87,5693336.14,1570499.69,2404505.0,7825961.07,5489770.0,9320528.0,2475859.93,48837634.7
6/4/2018,3908343.52,3536268.0,4824410.0,7810783.0,255697.63,8951057.0,7668691.0,654065.0,2977064.33,40586379.48
9/25/2018,5833860.13,2454148.52,9547268.0,7458885.11,5110342.0,1891993.41,3949902.0,9563503.0,8219632.3,54029534.47
3/9/2018,2550472.47,3907831.62,7316507.0,4450997.0,2805049.0,1384806.79,3832102.0,7990226.0,2784915.8,37022907.68
5/16/2018,8696723.0,3032329.1,4939677.0,5757527.64,6641776.0,1940799.28,7864707.0,3928625.88,9573535.0,52375699.9
10/14/2018,1286568.53,5173421.64,8982854.0,3826444.0,3455011.78,5365088.56,6934898.63,6432666.48,7231808.29,48688761.91
4/29/2018,775984.0,8965066.0,9508072.0,7809155.0,1994296.35,7502310.96,8348579.0,2463122.65,2374346.65,49740932.61
8/24/2018,5294374.0,58667.54,1223361.34,4756530.22,9680779.0,4892521.0,1844220.23,4843964.0,8321706.0,40916123.33
6/5/2018,8305547.34,8394150.0,4121336.89,5154388.0,6345614.0,6946284.09,470723.11,3432396.37,6068570.0,49239009.8
7/4/2018,1353588.63,3771492.56,7669401.0,5802240.0,2567382.09,6071575.68,7836489.0,2325332.88,1463240.0,38860741.84
11/28/2018,3993421.0,9980662.0,6420312.0,3658100.08,7682203.49,9235223.0,385476.0,5178294.59,3438278.52,49971970.68
3/17/2018,6400021.0,8005044.76,9095174.0,6720808.28,7217394.0,1960425.99,2189374.0,8331009.88,1645062.11,51564314.02
9/11/2018,7337132.69,1479431.23,4700669.38,9970949.0,7033840.68,8108403.0,5106429.71,3129804.0,5320066.19,52186725.88
4/12/2018,6240059.0,4149682.0,1619337.0,9182615.0,3541447.79,9242940.0,1764490.66,4135853.0,5319802.64,45196227.09
7/22/2018,8647257.0,6281299.66,9674612.0,466087.68,2316828.77,9773869.0,6882476.82,2139496.13,7152294.64,53334221.7
2/20/2018,4699289.27,8593773.0,4086076.67,2964109.32,784771.16,3172437.76,8423965.0,3584826.39,2922064.88,39231313.45
2/23/2018,8778866.0,5531175.0,2195425.15,6911938.65,1689630.56,2228781.06,9449080.0,8860900.0,481630.42,46127426.84
6/8/2018,4370846.28,8364915.3,265192.85,2943656.0,1164481.11,186552.5,7227896.0,5644178.0,5260004.0,35427722.04
9/19/2018,5035182.0,5567751.4,5861761.86,4581282.0,5575815.0,5821020.24,5143206.55,9403062.0,3647461.02,50636542.07
12/1/2018,7474270.0,8343357.0,1942132.73,151528.25,264148.51,5765044.1,1025026.81,4469780.28,2430766.5,31866054.18
8/24/2018,2222690.81,6106678.52,3933239.38,2195858.06,2206124.6,3223341.06,3731595.0,4801191.69,2732362.52,31153081.64
7/9/2018,9765471.0,4678807.0,4596795.0,8808646.0,4557178.4,9209952.0,1173356.28,5226925.0,2487079.0,50504209.68
9/18/2018,7326101.89,2855694.31,8661723.0,6058142.98,2425998.64,2039501.27,3221200.09,7677878.12,9114983.0,49381223.3
6/24/2018,6489889.01,7975502.16,6338381.5,5097101.0,5950121.92,6166794.0,3787397.68,3741579.0,8919405.0,54466171.27
3/1/2018,2825091.05,3388144.67,9906167.0,3622702.64,9636954.0,2966596.19,1837803.84,6629638.46,2890899.54,43703997.39
12/5/2018,5647341.0,4001134.4,222533.02,8983094.0,9262782.0,6225323.71,8356279.9,4880618.0,7613498.0,55192604.03
6/26/2018,8994269.0,75837.19,5604968.0,623982.25,8472510.0,1322500.47,6840880.0,4192561.31,4413797.34,40541305.56
4/13/2018,3981103.87,5364248.01,6775063.0,4055961.56,6764144.0,124277.42,2131238.28,2438536.78,5408481.0,37043053.92
1/28/2018,9966280.0,5120088.59,5000712.44,88541.28,5525336.0,2377764.0,9909812.0,8195966.0,1552741.23,47737241.54
9/28/2018,6515131.0,6643079.0,1314173.56,8891725.0,8398244.0,178406.13,270710.67,2502369.55,1058491.47,35772330.38
8/9/2018,331458.12,3370290.12,7370689.0,4191367.0,6755944.99,5419156.0,4149885.0,9580047.0,5561728.89,46730566.12
2/26/2018,2737394.19,3279053.0,9049340.0,4940588.0,505912.42,633200.67,2817296.57,9144501.0,9883022.0,42990307.85
7/10/2018,4693871.0,5327862.0,875902.59,7581214.75,1630640.89,8736818.0,4377036.0,8482290.0,5494963.18,47200598.41
7/14/2018,6658752.0,6836107.0,407255.43,1066073.24,7824081.0,2894239.64,7359245.57,6370030.72,9070415.0,48486199.6
11/9/2018,3775842.0,7425234.0,7107337.28,968723.58,6890418.0,8414185.0,8865165.0,728557.54,6212260.0,50387722.4
7/10/2018,7235480.43,2793671.11,7788006.14,8391323.0,760208.37,5319300.0,9165439.0,7454167.0,8482300.0,57389895.05
9/3/2018,533699.04,382469.0,7953426.0,1352940.84,8286529.0,3261123.0,9299831.0,7875042.43,2811340.54,41756400.85
7/9/2018,5011596.72,9127076.0,9551440.0,1724961.98,3483008.0,2089271.75,4051916.49,6729066.0,1660704.14,43429041.08
5/24/2018,4366114.0,5790381.0,4187737.0,9455761.0,1683082.02,2516801.0,6503508.03,6371302.46,2372934.27,43247620.78
10/20/2018,5631437.0,6925037.0,2654469.15,6099305.67,9532013.0,1562236.58,5001373.53,5909910.0,1087142.51,44402924.44
2/19/2018,5163495.0,5334866.0,305666.85,4087688.16,3097172.47,8620876.0,7743965.07,9902210.0,1422500.76,45678440.31
12/30/2018,5238685.5,1837194.32,7102132.0,6481542.79,4716971.44,8279869.0,2655267.7,7362484.67,3528234.69,47202382.11
1/29/2018,2362262.29,3978732.71,4818688.0,7489569.0,599148.28,6178526.0,8154774.07,3925534.84,9641341.0,47148576.19
5/29/2018,1491474.18,7135799.0,820663.36,1444083.9,6040027.49,210096.5,7181154.25,8287863.73,7981591.0,40592753.41
5/6/2018,8482474.0,6781213.0,9913786.0,3665909.51,9483864.0,6718223.0,5846166.0,5524144.99,5851046.0,62266826.5
2/6/2018,177311.94,9095492.0,140241.15,5708835.76,3484251.0,1356544.2,8938036.0,4362537.0,9225910.0,42489159.05
12/18/2018,2224346.0,7109393.0,2546356.6,3919166.0,5019049.0,1197386.68,4207929.15,7988811.0,2842578.74,37055016.17
7/30/2018,7314497.0,7204571.0,7359964.0,9814434.0,6149154.11,3532344.34,2990558.52,291007.23,4416080.93,49072611.13
12/23/2018,5511823.03,8152518.72,1449877.66,9883863.0,6304274.84,5870849.0,6158747.6,2727093.0,3796323.82,49855370.67
9/4/2018,2376168.88,6196862.0,3435204.57,8849427.0,5832700.0,3108711.84,5517960.0,7761978.4,2365500.49,45444513.18
5/16/2018,4466858.0,6913949.82,7012848.0,1479952.61,9627465.0,6447774.0,6468881.8,8510827.0,4261755.9,55190312.13
7/22/2018,7059173.0,2764708.13,6151710.29,5601479.28,4897663.93,6960618.0,2738859.0,7585412.0,8700843.0,52460466.63
5/6/2018,8608537.0,547862.15,5152009.88,1945996.17,3326610.09,6971642.76,1051603.73,807188.97,6033995.42,34445446.17
2/25/2018,1207256.92,6620505.01,9277464.0,8174437.0,2621332.0,8826015.0,1404190.33,5167576.0,2540056.82,45838833.08
9/17/2018,4501496.0,3844441.73,7888321.03,2033417.45,5021713.0,7223423.94,4962923.0,2123004.0,1551505.96,39150246.11
1/6/2018,371272.55,1410868.8,746989.88,4799827.0,4988258.0,2260517.01,8434024.0,3856591.57,6904614.0,33772962.81
8/17/2018,5909408.9,4610663.0,2652809.0,6788424.0,6017194.48,3667560.26,2530359.0,6912498.0,4532920.47,43621837.11
7/31/2018,5823104.64,8134691.76,2090143.46,6911673.0,5045006.34,8768078.0,7351526.38,4974990.76,291211.24,49390425.58
9/3/2018,1189075.11,1263148.44,8982930.0,4324981.71,8114521.0,8459191.0,7625037.0,2619534.0,9940841.0,52519259.26
8/8/2018,9070502.0,8562880.0,8829941.0,8967124.0,6888022.0,665388.45,8131030.0,6721659.0,8210000.0,66046546.45
5/14/2018,5195798.0,7226347.0,9994713.0,9832055.0,4508008.12,4351498.0,6784499.55,9871267.0,8802669.0,66566854.67
8/27/2018,9000078.0,7685587.0,7827127.05,8379816.44,150026.77,2676994.49,948487.51,2817883.0,7335022.0,46821022.26
3/25/2018,9437598.0,8951833.0,7501419.1,4120689.0,3463345.11,9716946.0,5215612.0,1005489.58,9947533.0,59360464.79
1/9/2018,2089148.62,3344752.07,9911896.0,9217422.0,9558342.0,8157803.73,1908392.78,4046758.01,4114726.0,52349241.21
7/22/2018,6152891.85,9684069.0,4417607.25,6615901.0,8614359.0,230224.68,3702757.43,6631809.0,4774143.0,50823762.21
1/13/2018,9652017.0,6058443.0,6989999.0,9513149.0,6545579.0,6166710.96,6486915.0,6054703.29,8471756.0,65939272.25
4/25/2018,5686506.0,1026586.82,9106958.0,3280762.24,2605256.11,4071364.3,4732341.99,384817.0,3291391.15,34185983.61
9/30/2018,6005563.98,11024.63,5464338.0,1497797.0,9927475.0,3828799.06,7795390.0,1450726.06,2868031.35,38849145.08
3/30/2018,9614072.0,3054203.9,8972029.0,5858419.0,9328589.0,1737928.05,1389111.39,5158905.15,2980577.0,48093834.49
8/19/2018,6883464.0,7247202.35,2253723.42,8126403.0,476706.4,5933511.53,4064796.0,7914915.12,7361469.31,50262191.13
9/14/2018,8035900.0,3182478.17,1063491.0,6125395.0,4218346.88,246520.8,6140685.87,9172536.0,1564493.94,39749847.66
5/13/2018,8950081.0,4741329.0,5612967.98,3552810.0,1828825.91,2518337.26,6636898.17,9770338.0,2023081.33,45634668.65
6/4/2018,3848774.72,9480426.0,3917642.06,2462919.83,5381137.16,5190292.77,5895067.23,983642.84,566497.67,37726400.28
1/14/2018,3814885.97,5447824.42,8665368.0,5113737.0,2262041.07,3562152.61,3439619.98,3159152.26,2255352.1,37720133.41
6/29/2018,3216009.18,2250070.78,7483267.36,9610864.0,2958055.73,8363350.35,5413827.0,4910923.19,6288140.92,50494508.51
6/3/2018,8228520.0,530539.73,4330931.0,8195160.99,8578839.0,5154971.46,3771557.15,4326889.31,2122849.67,45240258.31
8/26/2018,3096575.0,7750785.0,6633225.0,3780626.94,268421.64,2790662.0,4379506.0,3243950.74,7282879.0,39226631.32
6/24/2018,4992591.0,7084993.0,2684274.28,3094587.7,7159242.0,7619844.5,8382917.0,1992256.94,5374556.02,48385262.44
2/20/2018,8018142.59,7182870.0,1913288.0,1252964.0,3258442.81,9817351.0,933516.85,1769129.71,2322044.25,36467749.21
12/13/2018,6323737.12,9162974.0,2216929.0,2003429.0,9854277.0,2479966.03,6558480.0,3227453.28,9830860.0,51658105.43
9/6/2018,9721030.0,4044843.0,9844286.0,5064972.07,9882093.0,6528885.0,109032.44,8996818.0,3344763.75,57536723.26
12/17/2018,3834507.33,3391925.44,9248744.0,1589699.41,5109578.13,3871760.0,1330133.93,3215170.67,8837133.0,40428651.91
8/22/2018,4425805.0,8272515.39,59327.25,3640467.0,7466766.3,8056053.51,1682437.38,232548.7,9192765.0,43028685.53
11/19/2018,6057468.07,8606879.0,2999152.99,6766039.0,4029058.06,8824268.0,1258394.66,9948362.0,490829.78,48980451.56
1/3/2018,9050543.0,8448414.0,4089793.92,1576074.29,8840467.0,1989761.87,4147569.45,5952951.0,3053872.32,47149446.85
2/6/2018,6948806.0,8931406.0,3560674.69,327864.53,1640944.39,5997428.0,4078232.78,6520925.99,4685615.77,42691898.15
4/13/2018,6437496.68,1652423.0,9357411.0,9466136.0,4075311.5,6067772.44,3618015.34,5349551.0,319755.33,46343872.29
6/11/2018,6373135.0,8085269.8,1456677.12,2121638.38,5139521.0,1496412.66,6564163.0,1989093.0,9006314.0,42232223.96
6/12/2018,5790074.0,7918214.59,1716848.46,9872445.0,2464256.0,845631.1,2221982.76,3857683.15,2879648.57,37566783.63
5/18/2018,1716067.56,3852185.2,1931656.19,9303235.0,1889498.27,5161289.0,5324776.7,384362.46,2878976.0,32442046.38
12/5/2018,9166749.0,5669242.76,4528301.0,8084344.0,6825614.0,7496182.24,8894221.0,6001907.0,8180137.79,64846698.79
6/21/2018,2553278.01,1440200.86,2815580.07,6210587.0,3814893.64,9323110.0,35883.84,8064288.48,4634051.63,38891873.53
2/8/2018,8072021.0,8060031.0,8945329.0,2688320.9,1805274.22,1983432.2,2196977.0,933901.21,121876.28,34807162.81
1/6/2018,3839342.93,6352034.0,842738.85,2835649.17,9385085.0,9116144.0,9334427.0,4396989.0,824416.81,46926826.76
12/22/2018,8110960.0,9948824.0,9040296.0,3231171.0,3176002.46,4198118.09,9718651.0,195390.48,6723937.22,54343350.25
1/15/2018,140282.66,2526441.0,5791507.0,6140128.0,8276190.0,1648631.74,7010276.44,730559.55,6667766.0,38931782.39
5/16/2018,904477.92,7182048.6,6415365.0,2772205.09,7075961.47,1816235.0,4722836.57,8690848.0,1687075.82,41267053.47
10/24/2018,236019.56,3474615.0,829773.34,3724684.0,6918237.9,8649803.0,9420877.0,1013146.97,1938295.0,36205451.77
12/25/2018,9202698.0,7649765.37,5535646.13,1391948.48,481711.86,9078576.0,5931993.0,4408150.62,8425777.0,52106266.46
6/11/2018,6024386.0,4023255.7,4859700.0,6613530.0,3528453.93,8195843.0,1299569.0,3805090.78,762170.71,39111999.12
9/28/2018,6101271.04,1486703.34,187623.87,6852476.62,1874604.04,7741060.62,1613863.53,7092057.0,6620138.0,39569798.06
1/29/2018,4998503.06,1731643.8,7422894.6,1944140.03,2765485.88,9324878.0,1780848.59,4761706.84,8601421.0,43331521.8
10/16/2018,7646886.58,806341.97,1405156.97,3366249.83,2939298.46,2236598.43,1341635.21,895262.51,7438593.0,28076022.96
11/27/2018,111826.84,6009610.0,1560103.33,6929033.92,1318633.68,538175.3,3777254.0,2713112.52,7900644.0,30858393.59
1/31/2018,487269.77,4931138.64,8132420.0,174622.51,4142582.69,1019495.03,413304.06,7951902.0,8982795.0,36235529.7
6/28/2018,4700246.0,7995005.0,6460490.91,4906729.0,2961068.6,781962.0,1738731.19,9797631.0,4843850.0,44185713.7
7/8/2018,4504365.0,4148707.12,9337167.0,181724.51,7571963.0,8234179.0,5797605.01,2277764.7,7563134.0,49616609.34
10/18/2018,1260695.23,2228171.23,5681208.2,1294120.45,2240961.0,2757168.38,4191634.48,1761154.52,9214017.0,30629130.49
2/15/2018,8328970.14,5486318.17,8511201.0,5732760.46,2437513.24,8379691.22,411839.45,7908796.85,1116405.23,48313495.76
8/16/2018,4325627.0,6315933.8,9794351.0,9441984.0,8196533.0,5465621.63,794674.43,4434531.0,19515.65,48788771.51
3/1/2018,4925486.0,1650754.0,9973390.0,315559.35,8250447.0,8990112.0,8369699.01,6862759.19,4053282.58,53391489.13
6/28/2018,8098441.0,757825.06,8681447.0,2578169.0,9296150.0,3664604.65,7390166.0,3268321.0,1607671.86,45342795.57
12/12/2018,3263070.0,173232.81,1394229.0,7598164.72,3203833.02,6941559.94,236715.65,9165201.0,9845014.0,41821020.14
4/1/2018,7068188.2,1284505.57,4228445.0,1872562.62,7102772.0,8397062.0,4305707.0,1621415.44,1271738.05,37152395.88
1/31/2018,4043733.0,1380670.99,7535764.55,4603117.64,3178551.15,9618830.0,9383430.0,9216571.0,503456.92,49464125.25
1/12/2018,481017.44,1252959.66,3375763.35,3406342.0,9811150.0,6757944.66,1175951.95,5106993.36,4154643.73,35522766.15
9/9/2018,9299724.0,1723084.0,893309.79,1895080.3,1290310.45,4497292.0,4067337.4,3543223.0,9079312.0,36288672.94
2/6/2018,2505564.83,1588794.0,5174118.0,3236989.0,668664.81,888216.02,50877.0,1209954.41,2995264.96,18318443.03
3/18/2018,7880562.0,9160029.0,3694104.0,9315832.0,2370511.0,4258527.59,117949.47,3985505.17,5853181.0,46636201.23
2/19/2018,698732.81,4408794.0,784386.4,2635284.99,4651596.0,5230384.0,660929.86,8399266.0,9265312.0,36734686.06
8/13/2018,2804413.27,8518263.0,5337676.0,5939146.0,4360469.0,3018455.22,902909.0,2093632.14,6527315.85,39502279.48
