date,inflows_1,inflows_2,inflows_3,inflows_4,inflows_5,inflows_6,inflows_7,inflows_8,inflows_9,outflows_1,outflows_2,outflows_3,outflows_4,outflows_5
8/7/2018,9803299.0,4815424.58,6582505.0,7567281.0,2254823.14,6971730.43,2768200.93,8140871.84,2690516.33,-3070921.43,-4317291.0,-2393245.0,-3193834.0,-5674868.38
1/14/2018,5361127.0,2720272.35,5682566.41,1405220.51,7256958.74,1532759.34,5922239.73,2388515.91,5324043.21,-5432425.0,-9408086.0,-6707921.0,-6107756.8,-7966931.51
11/21/2018,1028988.48,1726359.18,2964102.99,1978517.66,1041474.45,5337426.6,9426110.0,1964999.96,5272255.04,-1548654.0,-5268842.1,-8577154.0,-9889236.0,-5013440.13
8/14/2018,826207.41,3334497.34,3778125.0,4671930.0,5047405.0,8798385.0,4079400.15,7509476.0,9617325.0,-7736581.0,-5605357.0,-1647075.0,-9292367.0,-9554166.0
4/19/2018,9774068.0,8400583.0,3203629.89,6294579.0,7761868.07,2625991.27,805715.07,81901.69,6402628.22,-5020666.0,-1009072.0,-1795478.0,-8229205.0,-2226300.0
7/6/2018,9816105.0,9576365.0,8683029.0,9998564.0,3375536.32,8709705.0,3512603.4,8123234.32,902681.98,-4013320.0,-7744108.0,-1794729.0,-6381671.0,-5299375.0
11/25/2018,7939868.0,4692785.88,6715020.05,2513084.74,615376.57,9291966.0,2897459.0,1150741.42,893352.15,-1458246.0,-5907374.0,-9737833.0,-7944283.72,-8221365.93
7/7/2018,4938144.76,9899463.0,717223.1,3189918.0,1630282.66,1451839.16,7857674.0,2818027.0,1292525.74,-5459141.25,-3343571.0,-3056610.0,-9344449.0,-9595262.0
8/8/2018,6135998.01,4663642.0,3137484.0,7044771.25,4003434.0,4677922.0,85883.44,1039989.96,469259.13,-7214782.0,-3355476.0,-4461099.17,-4495085.83,-1519876.0
1/2/2018,4620522.95,5158709.0,8053485.05,7150504.0,1589497.73,8966857.0,8563468.0,9973997.0,5674085.89,-6160255.0,-117729.0,-3649192.0,-2764906.5,-457405.0
6/8/2018,9720375.0,3109711.0,2685215.96,8727941.0,4225360.0,688440.88,2516304.36,7579583.0,3469460.02,-9812945.0,-9085277.0,-6551483.63,-7355405.0,-3602076.0
4/2/2018,5872731.53,6072679.9,6221292.0,5538028.88,2791000.0,1362036.87,1007991.87,2226664.64,3878306.07,-7710753.63,-4731810.36,-8883741.0,-6987447.0,-8244152.0
4/28/2018,9872419.0,3357450.49,2797331.67,8061005.0,5491049.0,7749745.17,1483406.17,663689.95,5853782.0,-6454678.0,-8888376.0,-9918319.0,-6184681.0,-7905163.0
10/9/2018,1673653.57,9256354.0,6263033.18,7935677.45,9661119.0,9842321.0,8391115.0,6989583.0,1957468.0,-5546686.63,-1849046.14,-5468973.81,-1495231.0,-169610.0
11/4/2018,5805188.86,4026619.0,4747257.0,7860999.0,8433072.0,5340223.0,8249151.99,5165679.83,9323518.0,-7848832.0,-1115724.0,-9771637.0,-6877774.0,-5291696.64
6/20/2018,5028160.0,2164097.16,9639352.0,8645400.0,8660093.0,9192411.0,1600499.09,3241301.44,5629417.0,-4188960.74,-4027180.9,-2796719.0,-5635336.15,-4003999.0
11/9/2018,6664394.94,6102442.42,5440862.35,3598866.82,4457431.41,2029847.0,6629598.0,6492757.86,1160937.64,-545856.0,-5149149.16,-7497939.0,-425233.0,-1644076.0
3/10/2018,1717791.25,3197414.0,1885818.92,4539454.69,7533101.0,9980586.0,8101598.0,9400948.0,2520162.02,-2140245.0,-1692142.0,-8442064.0,-1440100.0,-1386899.0
3/18/2018,4168971.22,5341674.94,2983214.48,4244591.08,7780765.1,7848886.3,3849502.0,2824315.37,9531450.0,-8475090.0,-9821572.0,-4398025.54,-8924101.0,-3711349.0
4/27/2018,1173138.0,9723512.0,3327781.9,7412681.79,7891109.0,1317155.0,9939662.0,7087823.0,8663823.0,-6638722.0,-4949545.28,-8474238.0,-3136256.0,-7793607.0
8/15/2018,6781063.07,7697359.0,6755681.77,3509897.41,5479285.0,9078281.0,9200039.0,8680671.0,8597363.0,-9719730.0,-6495372.0,-8571489.0,-7470979.96,-4245598.0
4/18/2018,6305216.0,5387902.0,329738.6,718189.47,9410446.0,4026365.0,4840103.0,2120148.34,6479123.25,-87090.0,-7172295.0,-8315548.0,-8964408.0,-8978492.0
7/22/2018,3966036.0,4782384.0,6284608.32,6071635.61,1534198.62,3992326.73,4364337.97,3903957.03,5278494.63,-4022323.0,-5551016.0,-6929786.0,-3199237.0,-5557316.0
9/29/2018,2955884.53,8646714.0,3604523.0,7022086.0,3883105.64,3583243.67,6357137.16,7550694.02,6277614.51,-7773925.86,-3532858.7,-2863550.07,-2173972.0,-2066342.0
9/2/2018,2853658.24,86975.48,9980380.0,752905.6,2421656.0,309896.7,3446734.06,4517900.0,3182951.05,-7114282.24,-3192920.01,-1966423.12,-5884168.0,-8692834.0
6/26/2018,7909704.0,9883834.0,8635109.0,970858.9,6900362.77,8084893.0,1725986.29,5054568.0,849115.31,-715707.0,-5737470.11,-5656555.0,-8609931.0,-610243.0
11/16/2018,5744128.0,8020882.0,7791840.93,8942524.0,3361514.0,9372203.0,8445008.0,1634343.16,9235735.0,-1937015.0,-8073906.0,-3046769.0,-7860199.0,-1746795.0
3/29/2018,2970132.68,8921075.0,1676055.45,675461.49,2416838.0,1572156.93,6303234.93,2284746.56,5066738.74,-7014029.0,-9186991.0,-6332770.82,-9348728.0,-1424897.0
4/9/2018,5693848.93,3660319.13,7107481.28,55892.87,4944321.82,6561793.19,6385537.89,2677489.38,5410952.0,-7617620.0,-9791326.0,-7248487.19,-4846955.0,-2796534.0
4/21/2018,81999.56,4125588.44,1817280.0,665329.64,7692253.0,4975628.76,4703497.0,6009776.98,5618324.0,-5186731.0,-9622474.0,-3139261.0,-7004030.03,-8873831.0
5/6/2018,6879912.0,1161074.11,4289312.24,9176817.0,304225.17,6313924.97,1022568.21,9760697.0,3071197.34,-2572167.0,-3342250.06,-8913860.0,-360289.0,-7305341.0
9/1/2018,5939115.45,7115202.44,4977725.0,5589564.0,3668217.0,6641348.0,5319191.0,8763062.0,3541215.01,-7972263.0,-5491250.45,-408612.0,-1864009.0,-6462701.0
6/4/2018,2599610.69,7970218.11,1118191.0,7141748.46,8748484.0,9863558.0,1562562.54,448868.42,1001241.52,-632523.0,-5391299.0,-755168.0,-1980236.88,-4418376.86
1/17/2018,5289396.22,5952781.0,5836258.0,6343276.39,8738324.0,256994.64,6849972.0,6493494.72,5387362.3,-8377081.0,-2863267.0,-229253.0,-3683589.0,-7943310.04
4/30/2018,9870377.0,6068259.0,7766079.0,6284827.84,9942922.0,3793114.59,2348323.0,6661077.4,579249.77,-5925375.0,-630243.0,-4889725.65,-9912498.0,-448164.0
6/7/2018,187777.89,3134901.0,552785.18,40251.38,6097930.56,4849513.0,3430229.4,4730689.0,2653318.0,-1552818.0,-6382052.64,-4511294.0,-5532042.36,-1858373.0
12/26/2018,7857823.39,7032121.0,8457400.0,4326822.0,6232110.64,3909366.0,1761609.82,8389328.0,9995567.0,-904425.0,-665733.0,-1149791.0,-9630015.0,-9322789.0
8/5/2018,7503674.0,1184179.86,6966855.0,2418902.78,4726489.0,9834936.0,7889954.0,1202749.25,9077159.0,-4230194.0,-4058580.79,-7493094.0,-2194942.04,-9892690.0
7/23/2018,164934.19,3883516.8,9088980.0,9026353.0,7384115.0,5528523.37,4528936.0,9502733.0,2417509.35,-5680439.51,-9530207.0,-4170347.25,-8600963.0,-6977307.0
7/27/2018,6800201.0,6298811.0,7178320.95,4798286.46,763408.76,2889716.51,6705276.05,271836.65,9900767.0,-536458.0,-462453.0,-4987112.95,-3960362.64,-1160189.0
2/10/2018,5844682.89,5167993.21,6350780.0,7597074.0,6517785.72,740688.48,5470008.18,4326076.85,436704.54,-1989616.49,-6013376.0,-1406095.0,-6663861.0,-8935627.0
1/23/2018,5367548.18,1823343.34,144415.6,4818307.0,5581392.9,3265042.85,5465607.86,3607242.03,5996878.0,-1595323.0,-546941.0,-586598.0,-8802326.0,-3788653.0
4/26/2018,5868040.45,4248055.01,4513047.96,8948680.0,4546246.54,4837305.39,8474576.0,3940778.47,5744140.94,-8909893.0,-5764554.04,-9068598.0,-6860205.0,-8536079.0
9/9/2018,9845239.0,5607546.0,337559.66,1955741.11,5209132.0,7759740.58,8275966.13,1629743.33,1153723.43,-2903086.63,-3663212.0,-5729685.0,-7711001.0,-2391826.14
12/1/2018,6592289.0,2659811.08,1695460.12,9566479.0,3635350.44,2342727.64,4073209.48,6226444.55,7356213.68,-3555277.68,-9112477.0,-3321003.64,-2417686.0,-4526548.96
8/4/2018,9722187.0,3221974.0,8742443.0,9554987.0,3108132.28,9891773.0,6714009.0,7940207.47,1328397.05,-1114791.0,-3936739.0,-70619.0,-9548757.0,-1787223.19
6/27/2018,6993586.0,7177720.47,9734322.0,5195760.75,2032594.61,4114931.12,4255136.88,9479438.0,7566757.93,-1281983.0,-3776389.07,-7871485.0,-141952.0,-7872593.0
6/26/2018,7376495.0,276967.42,4907505.76,6936844.2,7403142.45,6877349.0,1135746.19,7068529.0,4975554.0,-2444002.18,-4320398.37,-1711021.0,-9161719.0,-4540242.0
7/7/2018,5109253.19,5281201.0,2517084.0,8259035.77,1814004.39,6145793.67,9132009.0,2779334.26,919286.34,-5574121.21,-3076723.92,-4131650.0,-1669118.0,-9070491.0
4/15/2018,5459298.0,2577277.94,2748399.56,7268915.4,5105698.0,40723.7,7107670.32,7907591.4,9429642.0,-6607022.11,-8121984.0,-7551.0,-3890733.0,-6681441.0
10/21/2018,3531016.99,1101945.73,3328931.47,682287.04,7947121.03,9601344.0,1328652.04,9495496.0,7515878.0,-824590.0,-951874.0,-7217108.0,-8990205.0,-7345655.0
11/21/2018,8789679.0,4138393.99,5347946.0,8855811.0,7665377.0,8994702.0,4172755.0,2136760.3,4615707.44,-2409385.0,-4606202.54,-4189455.0,-1961215.0,-5508350.0
6/25/2018,921392.76,8241153.34,5371730.9,231414.92,8612857.0,4656257.89,1268192.83,352395.11,3902847.31,-6198205.0,-4513052.45,-1583900.0,-3913688.0,-3777537.89
11/30/2018,4573510.98,3450719.42,6790686.0,5667068.63,5229418.0,1097713.2,9110937.0,6132178.0,3604227.31,-7568832.0,-7412149.0,-3493343.0,-7894484.0,-3121497.28
6/9/2018,7907189.0,5673621.0,7135750.34,9377181.0,2617465.13,7798622.56,6290099.16,7215266.37,3884984.0,-4447364.37,-7177361.0,-675069.0,-9938856.0,-528508.0
2/3/2018,6093256.48,1817456.46,6540934.0,1304113.97,6793933.0,8409720.0,3909533.43,9809062.0,3911697.0,-6323676.0,-9293318.0,-7926552.32,-7687825.0,-9302134.0
1/19/2018,4344924.8,8502345.0,6645674.7,1914973.8,1158906.84,6307214.98,1430063.43,5627072.74,4655196.0,-7605327.0,-2109800.0,-1654306.0,-674203.0,-7520689.0
9/13/2018,1762944.8,1157203.16,6563002.0,847496.82,5598027.84,8828145.0,8772418.0,1814188.02,5414320.0,-7788030.0,-7025492.0,-4727850.0,-8922843.0,-1715568.71
9/1/2018,5610169.28,6299466.0,6133929.0,9551072.0,4409605.0,5538899.0,7795231.0,5683835.42,6265731.47,-2849638.87,-6983039.0,-8373760.0,-5562955.0,-8375927.45
1/24/2018,4000355.42,9404721.0,7790694.2,6062571.93,5448216.0,5313251.0,5051573.0,9626785.0,3098186.72,-9677553.0,-1193861.0,-1681193.4,-8293852.0,-8682698.0
11/19/2018,2994867.0,647841.73,1319612.47,7125572.0,9084683.0,1929934.79,6161957.0,6184693.0,2267075.31,-6806630.0,-8882474.0,-8281023.05,-6563218.0,-9417486.0
8/9/2018,2825853.73,592867.81,3833373.09,2997700.02,3696211.0,5059072.23,4272267.94,1296747.0,8201411.0,-9951752.0,-4877279.87,-1472141.0,-9106052.0,-9812199.0
6/3/2018,3446857.51,249241.15,6778240.0,542722.94,8870534.0,3785186.1,7292250.0,1697146.01,4065409.74,-7001431.0,-1217705.0,-6172756.0,-8930546.0,-379833.0
5/12/2018,9405670.0,85137.39,4722989.11,6135855.05,2974444.09,2800625.67,8272568.02,33756.27,5237693.0,-7241812.0,-1524338.0,-2474251.0,-5088564.21,-5735339.7
12/15/2018,6798589.0,8266537.61,3517664.54,4563712.0,4753762.0,5622526.58,4346453.0,1929382.45,1551404.69,-3537726.0,-915383.0,-1093417.0,-8870505.0,-5869649.0
5/13/2018,8692023.0,9607161.0,185316.61,6392705.26,7705447.33,2082129.73,3643965.79,9135870.0,7538214.7,-431077.0,-9636430.0,-6211158.0,-3608107.66,-9936368.0
7/16/2018,8485539.0,8355981.0,9485184.0,962002.51,633294.26,6404997.0,9482884.0,4345127.0,6593317.0,-853318.0,-5321179.0,-3960963.0,-4413417.45,-7586048.0
9/11/2018,7102148.0,6218737.0,7066702.0,719688.54,7911197.99,3597341.72,6389632.26,1040156.68,7912195.11,-1459249.0,-9708110.0,-6783247.0,-4952837.0,-366029.0
4/5/2018,2190019.33,2515561.79,7095760.0,1872067.46,4212225.0,283430.85,3111719.23,2067346.94,614045.73,-3977241.0,-8531814.0,-4028720.42,-6453397.0,-8132535.0
5/9/2018,4960665.0,3991241.04,8196833.86,2746280.55,957767.32,7595129.51,3296219.0,7044278.41,6607831.0,-7397884.0,-2911395.5,-1985737.69,-1756534.0,-6145126.0
9/19/2018,6863824.73,8958063.0,5048917.19,8969640.0,1581454.65,3180670.47,8373941.62,3685015.63,5840960.0,-3641041.0,-7899436.0,-9785831.0,-4987261.41,-3687020.07
5/27/2018,895959.18,6911894.0,7626534.02,5235511.0,8623772.0,2428770.29,6058965.13,5266298.78,6371810.32,-7525883.3,-2480382.27,-2713408.0,-8997436.0,-4494904.99
1/13/2018,1745455.0,7374808.0,8022779.94,6031085.06,5439339.1,6803213.14,5436989.0,4000353.6,2552181.49,-316268.0,-9425480.0,-3191627.0,-2015720.85,-3055640.0
7/10/2018,1673996.22,8145377.0,3894897.92,6591615.91,6939283.0,9239110.0,9235346.0,6823973.09,2715030.87,-8555519.0,-7743768.0,-6592003.0,-4470754.0,-5995358.98
3/20/2018,4535179.0,7585839.0,3405329.0,7433236.14,357990.93,6123433.0,3401397.25,1613515.02,5478169.61,-394354.0,-2880140.0,-4799762.0,-87385.0,-7167922.78
12/4/2018,5346808.67,8261700.34,2004626.94,3122144.0,7933729.05,1367620.94,7166542.0,8328206.0,213467.97,-9391463.0,-8806685.0,-2832486.0,-670548.0,-3031278.0
2/14/2018,7315534.59,4379459.8,6099589.52,6809136.0,1376467.93,569.23,7718048.0,9457330.0,875719.75,-2721472.44,-1990656.0,-2486033.0,-1483424.0,-4202886.0
10/18/2018,3055310.0,7301616.44,6191976.0,8527840.0,4424951.51,4225344.23,1446363.02,9052148.0,4123730.16,-7421353.0,-2997934.71,-4580695.0,-2932494.0,-2740003.06
5/12/2018,9149159.0,7837614.22,4023207.08,4697329.18,73079.18,4662913.23,5705991.0,5526943.02,1614388.86,-988312.0,-4270099.0,-4887854.0,-9596242.0,-4138694.81
2/2/2018,5295164.0,4382004.35,2539583.0,8343364.0,2366799.67,3448304.27,2111555.0,1356111.0,840264.31,-4041469.0,-6063936.28,-6319050.0,-9060795.0,-1699330.01
4/25/2018,4592978.0,622912.97,9666851.0,2863802.97,8348840.0,5109723.78,8441716.0,3480846.89,4833542.49,-8958750.0,-9522654.0,-8998788.0,-8469043.0,-8823959.0
3/17/2018,5474143.0,9241193.0,8989695.0,1489751.18,1735822.67,3444877.28,5713761.57,6532885.22,7585538.0,-1659547.0,-670857.0,-1443761.0,-8831236.0,-350751.0
12/21/2018,1703958.49,634446.53,4354554.0,1011414.65,4932975.0,9074708.0,1985308.0,1406015.21,1145850.66,-7128389.0,-1537303.0,-4533808.3,-6662619.22,-9412110.0
4/12/2018,9607628.0,6118223.89,1520687.91,4929330.44,5842870.67,9311289.0,123287.51,5916905.0,3300669.02,-4269221.0,-18397.0,-8587118.0,-4960014.0,-5920292.0
5/30/2018,6666060.82,1504858.56,9039905.0,6893249.59,440232.82,3710503.0,8678146.0,4408597.54,5542656.0,-3259097.42,-3117545.07,-9825364.0,-3948321.58,-5868686.51
9/6/2018,5088641.54,2069934.75,983535.91,7912294.12,9588049.0,5177998.0,7568148.15,2340807.89,1756822.82,-4937041.53,-9882693.0,-9000667.0,-6110646.0,-1109206.0
10/4/2018,6344440.9,3574738.29,5584576.18,6624732.0,3502421.92,8780389.0,8542449.0,1751244.17,1024826.04,-4568373.64,-5269360.67,-4252699.0,-5952644.0,-5172047.76
10/2/2018,205448.96,881622.0,5727406.0,1036565.12,2744442.86,9568572.0,72115.56,8752676.0,7614499.71,-859425.0,-3384399.26,-7969132.0,-9727660.0,-2639647.79
2/24/2018,1989317.0,4233112.0,765651.04,2615910.91,8814741.0,7005795.0,3359087.28,6475716.0,4326209.0,-5262133.0,-5649727.6,-1149575.0,-2127337.06,-8226406.13
8/3/2018,6138689.0,6862237.82,847502.04,6528020.0,9982053.0,8021612.0,626461.72,1605344.81,6650749.46,-7726787.0,-1839819.0,-7887830.0,-1418308.0,-4252678.0
9/10/2018,6778904.07,3668222.8,6935620.0,7131004.24,7129556.0,5653038.48,451640.3,9851899.0,3483512.0,-4233356.55,-371775.0,-3190794.42,-3078410.37,-15086.0
5/23/2018,5755896.43,705692.93,3985121.29,2515378.0,5970700.04,8526600.0,40280.78,5959121.0,8749922.0,-1818544.62,-2033518.0,-4887488.54,-9404577.0,-8439359.0
9/25/2018,6405013.51,3607601.59,6771133.0,7303995.0,182691.53,7659537.0,5797680.0,8898883.0,2302827.35,-9981870.0,-4028225.94,-3584722.68,-7982190.0,-9955008.0
9/22/2018,4006109.0,9204161.0,9150269.0,2920562.0,1962623.82,6685914.97,975135.72,3205957.27,1755999.46,-4934283.53,-4605718.23,-8797603.0,-3398079.91,-7330964.0
12/3/2018,6046580.0,8071536.0,8902134.0,9338469.0,1521558.11,8026272.0,1183538.48,6276479.01,7869977.86,-6379694.0,-7719749.0,-1405374.0,-3534498.48,-2704401.0
5/26/2018,5869243.0,2350467.94,4502804.98,3718327.27,5627955.0,9197201.0,5451725.51,6693193.08,9338481.0,-9589650.0,-1387242.0,-5729135.92,-5491877.43,-6311404.0
5/12/2018,4947901.24,200526.29,5639806.05,4413530.94,9834588.0,3182852.0,7383621.0,7466182.0,5442762.8,-3417154.0,-3177082.74,-9500399.0,-7891922.0,-2503177.0
9/29/2018,3605525.0,2912873.0,878573.46,6643939.0,8667045.0,1752351.0,6610877.0,8297114.0,1352004.31,-6035436.0,-2857562.0,-9632361.0,-1302363.0,-5330421.57
1/15/2018,6797123.0,6473985.9,9874890.0,8817102.0,728141.58,5831019.0,6080340.0,2575566.21,5206566.0,-5124280.0,-8844222.0,-4085291.0,-2227297.73,-4876088.65
8/1/2018,5435255.72,4919508.0,9968814.0,9590578.0,6210714.85,6749762.0,5743256.43,2610907.0,1323504.0,-4047179.0,-3560462.63,-8707836.0,-221297.0,-9467856.0
2/11/2018,9864302.0,3246389.8,2200249.24,329541.65,4164933.6,7671093.0,1604924.14,1958897.63,4846234.0,-508972.0,-3820374.86,-6644206.0,-5792390.0,-4671692.34
11/28/2018,8382176.0,9295289.0,346212.15,4196044.19,1534432.82,996605.41,7452753.0,3810484.59,8586782.0,-9013201.0,-1706554.41,-9541193.0,-6389389.67,-6723577.0
11/22/2018,1661440.16,9123275.0,3915971.0,2193245.68,3632410.8,4167241.33,5789181.0,3114261.0,7551996.0,-7792942.74,-107184.0,-623652.0,-7569252.0,-9237715.0
10/6/2018,468474.29,1359515.88,3142790.31,2467108.97,2956988.84,2988758.14,5189655.05,3617481.27,3337766.56,-2832635.0,-4779456.0,-686732.0,-6338363.0,-6938774.68
4/17/2018,4236280.0,8933812.0,3537739.15,7999442.83,1709121.7,4200227.27,544813.6,6656369.22,4229682.0,-4687543.62,-7448314.0,-4432624.67,-9760817.0,-1056292.0
12/30/2018,82533.72,2814375.28,2292673.31,8162948.0,7025743.1,3619933.17,6017601.64,2974426.78,3686868.71,-4737596.0,-4325997.0,-746748.0,-5348457.0,-3712269.81
8/27/2018,6298788.0,3094218.92,1937773.0,2807598.3,9992864.0,8896294.0,4397733.41,6485808.66,6340667.39,-2775486.03,-8820737.0,-834563.0,-5723324.2,-2101074.51
2/1/2018,8337929.31,6575271.53,9284606.0,2787125.39,2923877.0,1810408.77,782946.5,8552966.0,8828893.0,-9401271.0,-2391869.05,-9122718.0,-2971723.0,-4677775.0
7/20/2018,2978707.7,2563068.0,3264725.58,5412148.36,5380901.0,946866.96,7147772.03,5023608.23,3093387.6,-7388275.0,-8330563.0,-2937576.26,-9945480.0,-452992.0
11/6/2018,9267550.0,2514244.0,9882810.0,3112902.29,3069649.14,8439376.0,6526328.06,381249.32,8501700.0,-7175985.0,-3349404.0,-3358646.0,-143474.0,-8691079.0
12/3/2018,9132239.0,3811347.26,8453857.0,3425415.98,5372542.0,6925585.54,989013.56,6300818.4,3372289.76,-7511058.0,-9491680.0,-8654516.0,-5749396.69,-5974804.0
11/1/2018,556476.43,1713218.37,421895.16,6741542.0,7734270.21,6099249.42,2122981.0,2751023.86,6945928.46,-3073580.21,-7750102.66,-6597730.0,-6790141.0,-865963.0
3/5/2018,3298734.0,3040318.94,8142082.0,7426274.06,8597026.0,1956016.51,5673176.0,7649905.0,7587530.0,-2975071.0,-549709.0,-4434817.02,-5979471.0,-395380.0
4/4/2018,6527053.0,3674961.0,6099134.0,1020888.02,4279626.15,4715638.0,1352510.11,85255.25,1777808.04,-9770670.0,-8406245.0,-1213777.0,-7863935.0,-4795100.0
2/11/2018,369284.31,2094544.0,5845919.77,452845.62,3821092.51,8528385.0,9748757.0,9207576.0,1821238.07,-977762.0,-4930555.0,-2456400.0,-9605405.0,-4146376.25
4/7/2018,7366632.79,538646.29,3514481.05,1067532.72,4701572.0,8003583.0,9369932.0,3960342.83,9236602.0,-6893120.0,-5368478.0,-2813252.0,-2085433.96,-1198341.0
10/30/2018,9034651.0,3826901.0,8979951.0,8141101.6,4055361.99,3486062.18,7928714.0,7101407.0,785055.0,-6325432.0,-3909994.52,-8970315.0,-9965760.0,-4837716.81
9/11/2018,7468219.0,7292796.0,6933752.0,4434453.2,765709.17,2020616.79,8435131.0,9604987.0,2437623.71,-661381.0,-6635937.76,-3138528.0,-8178715.0,-2054563.0
8/29/2018,8865443.0,1403459.14,4022580.44,9139098.0,342229.51,2701027.08,8253497.39,9817670.0,2146526.11,-6148455.0,-117686.0,-9454932.0,-2148943.0,-8983426.0
10/20/2018,6962706.81,1982498.68,5213835.5,7584422.0,4601650.0,5697743.03,3181470.03,2689489.96,1420941.95,-707097.0,-7749778.0,-6909505.0,-4160301.0,-8852195.0
12/29/2018,3968394.13,1038054.78,7673892.0,9771549.0,4631673.52,5527042.04,6246476.24,4555053.0,6208261.51,-727606.0,-9260046.0,-2275653.0,-5836695.0,-7830758.0
5/27/2018,5202436.69,5423564.22,4072913.69,7228091.55,4726208.0,9996376.0,3482983.46,6489240.0,9966410.0,-8810911.0,-6103858.36,-4790098.4,-4244350.0,-1592630.0
9/9/2018,9584877.0,1674974.25,8093448.0,564043.36,1760135.7,4051116.16,8737648.0,4164756.27,2936572.0,-3283084.41,-5734990.0,-7697999.0,-3456150.51,-4978890.11
10/30/2018,5551404.56,7258774.0,2237246.72,8093279.0,168428.24,166058.65,6750080.0,5366848.0,281739.52,-1304374.0,-8478486.0,-9116705.0,-4673016.49,-5555490.0
4/12/2018,3870417.92,9472923.0,3458771.54,406569.26,2805535.14,1179226.0,1004582.52,570199.65,6741833.0,-2497592.75,-4302599.0,-4604236.0,-5796578.0,-8784633.0
7/7/2018,7855484.43,6131631.59,6769076.0,7452490.0,8754973.0,9322729.0,6327895.79,7599556.0,754162.96,-1824491.0,-7068728.0,-5141901.0,-412550.0,-9214414.0
11/7/2018,2393885.23,4374833.58,4611458.74,5502220.46,6840584.19,5096749.0,2273057.67,5243270.0,718079.6,-8545014.0,-1824389.0,-4773346.0,-1420279.0,-2578970.0
6/15/2018,6437101.0,8733533.0,5577457.0,959483.19,647485.34,2446473.0,5136175.0,9264226.0,493468.8,-6563585.44,-5950912.0,-9681423.0,-646881.0,-6114501.0
5/28/2018,3475118.08,9475717.0,8764229.0,3838197.12,6683648.25,2682765.02,8382931.0,3937093.69,6227576.0,-1511030.0,-1191488.0,-7167660.65,-8412600.0,-2370914.34
2/23/2018,6942193.91,9388360.0,9565130.0,3823220.23,535341.29,5911063.71,4693571.0,7827526.0,919025.77,-7671753.0,-9160323.0,-3299756.56,-1595585.0,-794504.0
7/17/2018,2827234.86,8833229.0,1453486.95,2676447.0,6193542.03,7222072.18,6371323.0,2178791.0,6213732.18,-2419218.38,-3354703.47,-7325161.0,-5079158.0,-3532670.0
1/16/2018,3861690.55,6366873.0,6363995.45,8817465.0,2692405.0,7241641.0,5861704.98,2883526.73,5222610.0,-5343368.0,-8011848.76,-3066407.0,-8501541.0,-4160887.0
8/10/2018,3038823.39,7731909.0,7650193.0,4181435.29,226803.4,7134721.54,7823896.18,6614775.0,5548127.65,-2885845.0,-4940003.0,-4652952.07,-5058810.0,-3026529.95
12/14/2018,1612830.34,5296743.0,8596621.0,9548127.0,9637257.0,2038877.81,9820096.0,5705853.0,7112579.0,-3258991.0,-8216820.21,-7996865.0,-998685.0,-4127689.37
7/13/2018,7963729.0,9224567.0,184751.99,1646529.75,3064568.35,3344280.78,7991811.89,2612387.0,9548415.0,-5414400.0,-3219132.01,-2217965.0,-9602654.0,-7808109.0
6/29/2018,9523328.0,5289411.81,4449748.0,707020.71,5627005.0,3896848.17,9681402.0,6350606.16,484032.81,-5223492.31,-9707266.0,-7606898.0,-9377371.0,-7415554.0
12/28/2018,460204.59,976816.99,1279114.68,253578.52,5930843.3,6428335.98,1735321.16,3705253.27,8238615.4,-7424982.0,-3524402.82,-2107099.0,-2204110.0,-624289.0
10/31/2018,1174541.0,2963560.0,6763448.09,7977025.63,1708790.61,7890953.67,3327759.53,4459661.26,2250706.72,-8349246.0,-4509557.0,-4921447.0,-5421319.74,-1940744.0
8/19/2018,8192028.51,4459023.65,7563485.67,9387045.0,6392540.37,6393046.0,8852889.0,2183123.46,8182477.0,-548048.0,-8748922.0,-2551764.86,-8542073.0,-2503667.0
3/4/2018,4999277.0,3627853.26,7246634.34,3147281.0,3249506.35,1665063.92,390976.61,4927545.0,6487124.0,-9559767.0,-478669.0,-2736037.0,-5300340.0,-5786081.22
9/29/2018,3256609.25,5565553.7,146479.34,7509164.36,8570224.0,5840599.98,3397882.09,4699196.43,8236887.0,-3210159.94,-6113646.0,-9248991.0,-5244787.27,-8073283.0
6/16/2018,8892865.0,1363171.0,2637819.24,5161375.0,9622249.0,6926041.87,3017542.0,7833671.51,6989917.49,-8531168.0,-7478709.0,-7238891.0,-4105557.0,-6710484.86
3/1/2018,1217083.83,2132315.0,4167378.2,2360444.0,6112380.0,5712662.0,8285374.16,1729564.05,2286526.8,-7433987.0,-1983183.0,-9577055.0,-9478991.0,-7425759.0
2/16/2018,7015244.32,2401838.34,5688136.64,965918.17,8938498.0,1401650.22,3139493.28,6522380.98,2022797.34,-3740422.93,-2293276.0,-8800207.0,-8795342.0,-3365756.0
9/13/2018,4363753.18,5930678.32,917383.82,628688.85,3384519.32,9845686.0,6425263.0,2841588.0,6811930.0,-2609099.0,-8478935.0,-2489304.0,-6946139.0,-9251565.0
10/24/2018,5216075.0,3191465.28,5311661.0,2835898.28,2762195.3,9189505.0,5673096.13,2121074.83,902213.85,-5450420.0,-1474896.0,-6615181.0,-979489.0,-6323134.76
6/18/2018,429226.22,5856464.0,7845392.0,1506950.96,2070934.0,3677031.96,3842270.57,607056.82,8713540.0,-7488327.99,-1845597.96,-7351254.0,-6884152.0,-2361275.15
